,SELFIES,Epoch
6122,CCC(C)NCC(C)NC(C)CC=CC=CC(C)=C(C1=O)C=CC=C1CF,6
6123,CNCC(=O)N=CC=C(C)S(C)OC=C(C(=O)OC=CC=CC(Cl)=C=CNN(C)C=O)C=CC(C)SC(=O)CNC(=O)N=CC=CC=CC(=O)C1NC(=O)NNCOCC=C1CCNC(=O)C(C)SC=CC=C,6
6124,CC(C)CC(=O)NC=CC=CC(N)=C=O,6
6125,CCCCNCSC=CC=C1C(C)=C(S(C(=O)CC(C)))C1ON(O)OC=CC2=CC(CCN(C)C=O)(C)C2C(F)NC=CC=CCS(=O)(=O)C3=CC=CC=C3CC(C)NC(=O)C=CC=CCF,6
6126,CCCNC(=O)CNC(=O)N=CC=CC=NCNC(C)=C1OC(=O)CNC(=O)C(C)=C1OC(=O)OC=CC=CCOS(=O)=O,6
6127,C(C1)=CC=CC=C1C(=O)C(C)=C(N)NC(=O)OC=CC=CC(F)=C(C(Cl)Cl)CNCSCNC=CC=NS(C)NC(=O)OCl,6
6128,CC(C)COCCC1C=CC=CC=C(CC(C)(C=O)C)C=C1COC=CCSC=O,6
6129,CC(C)C(O)C1=CC=CC=C1CS(N)(=O)OC=CC=C(C)NC(=O)C=COCCNC(C)SC2=CC=CC=C2CC(=O)NC=CC=CC=C(S)Cl,6
6130,CCC(C)NC(=O)NSC=C(C)NC(=O)C=C=COC(=O)OC=C(C(=O)NC=CC(=O)OCC=CCOC=CC=C(CS)CC(=O)OC1=CC=C(C2C(=O)C)CC=C1CS(C)=C2N(C)C=O),6
6131,CCOCCNC(=O)N=CC=C(CNC)CCNC(Cl)=C(C)NC1=CC=CC=C1CS(C)=O,6
6132,CC(O)CCC(C)NCOC=CC=C(CCS(=O))C=O,6
6133,CC=CC=CC=CF,6
6134,C1NCCNC(=O)CC=C1CC(C)=C(O)N(Cl)N=C(C)CS=C(N)S(=O)=O,6
6135,C(C)NC(=O)CNCCNC=C1C(C)=C(CN)OOOC=C1OC=O,6
6136,CC(C)NC(=O)C(C)CC=CC=C(O)C=C(C(C)(N)C=C)CF,6
6137,CC(C)SC(=O)CC1C=CC=C(C(=O)O)C(C)=C1OC(N)(O)C=O,6
6138,COCC(=O)NC=CC=C(CC(C)(O)NNC1=CC=CC)C1CC(C)=O,6
6139,CCSCCNC(=O)CNC=CC#CCS(C)NC(=O)C=CC=CF,6
6140,CCC(C)CC(=O)NNCCOC=CC=C(C)OS(#COCOC=CC=CC=NCS(N)N(O)C=O),6
6141,CC=CC1=CC=NC=C1CCNCN(C)C2NC(=O)CN2C=O,6
6142,CCSC(=O)CCC=CC=CC=NCN(C)S(=O)(=O)C=CC1=CC=NCS(=O)OC(C)=C1C(=O)C=CC=C(CSC(N2)=C2)N(C3)S(=O)OC=C3CCSN(O)OC(C)(C)SC=CC=C(CS)CCC4NC=CC=C4CSN(C)C=O,6
6143,C(C)CCS(=O)(=O)C=CC=CC=NCOC(=O)OC=CC=CC=NC(=O)NC=CC1=CC1C=O,6
6144,C1SC(=O)CNC(=O)C(C)NC(=O)OC1=COOCN(OOC=O)C=C(C)CCl,7
6145,CC(C)(O)C=CC=CC=NC(=O)CCOC=COC(SC(Cl)N)C=O,7
6146,CC(C)CCCNC(=O)N(C)CCOC=CC1=CC(CN=C1C(=O)C=O)=CC=C(CN(O)NC(C)S=C=C)C2S(=O)(=O)CSC=CC=C(C(=O)N)C2(C)OCF,7
6147,C(=O)(O)C=CC=C(F)N(O)NC1=CC=C(CN=C1)N(O)OC(C)=C(O)C=O,7
6148,CS(=O)(=O)C(C)=CC=C(CC(=O)OC)C(S(C)C=C(O)N=CC=CCS(C)(=O)NN(O)C=O),7
6149,CC(N)C(=O)F,7
6150,CSC(=O)NC(C)CNC(=O)N=CC=C(C)S(=O)(=O)OC#CCCNC(=O)N(C)OCOC1=CC=CC=C1CN(C)C(=O)C=O,7
6151,CC(C)N(C)C=O,7
6152,CC(C)(N)CC=CC=CC(CNN(O)C=O)C1NC=CC=C1C(=O)CCCC(C)=CC=C(C(=O)N)NC(=O)OS(=O)OCSC2=CC=CC=C2CCS(=O)(=O)C=O,7
6153,CC1(C)OCCNC(=O)C(C)=C1OC(=O)NC(C)N2C=C(SS(C)(=O))OC3=C2(C4C(CC=C3N(S)C=O)C=C4OC=CC(C)NCF),7
6154,CC(C)SCC(=O)COC=CC=C1C(C)=C(CN=C1)CCN(O)C=O,7
6155,COC(=O)CCC=CC=C(S)CC(=O)OC=CCSOC(=O)NNCOOCC1NC=CC=C1CF,7
6156,CC(C)(O)NC(C)NC(=O)NC=CC=NC(C)=C(N)S(=O)(=O)C1OC=CC=C1CN(C)NC(=O)OC(C)=CC(=O)NNC(=O)NC(C)SC(=O)CNC(=O)N=CC=C(C(=O))C=O,7
6157,CSCOC=O,7
6158,C(=O)CNC1=CC=CC=C1CN(C)N(O)N(C)CN(O)NC(C)=CCN(C)F,7
6159,CC(N)S(=O)=O,7
6160,COCNC(=O)CN1CC=CC=C1C(=O)C=O,7
6161,CCCCC(=O)NC=CC=CC=NNSNC=O,7
6162,CCCC(C)NC(=O)NNC(=O)CSC(=O)CN1CCC=CC2=C(C=O)C1(O)(OC(C)=C2OC=O),7
6163,CC1=CC=CC=C1CN(N)S(=O)(=O)OC#CCN2C(=O)C(C)NC(=O)CC=C2OC(=O)OC=CC=C(C)S(O)(=O)=O,7
6164,CC(C)OCC=CC=CC=NCN(F)C=C(O)CN=C(S)C=O,7
6165,CCC=CC=CC(CNC=C(CN)OC)C=O,7
6166,CC(C)NC(=O)C=CC1=CC(C)S=C1CNSCC(C)(O)CNCCN(C=O)C=C2C(CCS=C2C(=O)N(C)N)C(=O)N(C)CC=CCNOCN(O)OC3=CC=CC(CNS(=O)(=O)C=CC=C3)(S)C(Cl)=O,7
6167,CCC(C)C(C)NC=CC1=CC(CN(O)OC(C)=C1)C(C)NC(=O)CNC(=O)C=CC=C(SCOOC)COC(N)N(N)OC=O,7
6168,C(=O)NC=CC=C(C=O)OC#CCNC(=O)N(C1)SCC=C(C(=O)OC=C1O)SC2=CC=CC=C2C(C)(F)N=C=CF,7
6169,CCS(=O)(=O)C=CC=C(C(=O))C=O,7
6170,CC(C)CNC(=O)NS(=O)(=O)C=O,7
6171,CS(C)(=O)N(C)NC=CC=C(CN(O))C=O,7
6172,CC(C)SOOOCNC=O,7
6173,C(C)S(=O)OC(C)NC(=O)N=CC=CC=NC(=O)CNCCC(C)=CCS(=O)(=O)C=CC1=CC(CC=C(O)C(C)=C1)OCOC=CC=C(S(N)(=O)=O)N(O)OC(C)NOOOON=C(C(=O)C=O),7
6174,CC(N)C(=O)CNCC1OC=CC=C1CS(=O)(=O)C(C)NC(=O)N=COC(C2)NCC3CNC(=O)C=C2OC(C)=C3S(=O)(=O)N=C4C=CC(C)=C4CN(O)C(=O)OC=CC5=CC(CN=C5C(=O)C(C6)NC)(O)C(C)=C6(OOC=CC=C=NN),7
6175,CS(C)(=O)N(O)CNC=CC=CC=O,7
6176,COCN=CC=C(F)N=O,7
6177,CC(C)=CC=C(S(F)(=O)=O)C=C=C(CC(=O)OCCC=CCSNC(=O)CNC=O),7
6178,C2C(C)C1=CC=CC=C1S(=O)(=O)OC2(OC=CC=CC=NCCN(O)C=O),7
6179,CNC(=O)C=CC=C(O)C=C(C=O)N=CC=CC(C=N1)(C=O)NNC(=O)C(C)=C1CNC(=O)N(C)NC(=O)NC=CC=CC(F)=C=NCF,7
6180,CC(C)NC(=O)C=CC=C=C=NC(=O)C=O,7
6181,COCOC(=O)N=C(C(=O)OCNC)ONNC(=O)N(C)C(O)N=C(O)CNCC(=O)NNC1CC=CC=C1CN(O)C=O,7
6182,CCN(C)S(=O)=O,7
6183,CC(=O)ONC=CC=C(CF)OOC1SC=CC=C1C(=O)C(C)C=C(O)C=O,7
6184,CSC(=O)OC=CC=CC(C=O)(C)NC=CC=NCS#CS(=O)(=C)OC#CCCC(=O)OC=C=CN(N)C=O,7
6185,CC(C)(O)OC1=CC=CC=C1CN(O)C=O,7
6186,CCSCCC(C)NC(=O)CNC(=O)CSC=CC=CC(CNNOOC=O)=CC(=O)CNC(=O)C(C)NC(=O)N=CC=C(CN(N)S)C=O,7
6187,CNC(=O)C(N)COC=CC=C(C=O)C=O,7
6188,CNC(=O)C=CC=CC(CCCN=C(N)CN(O)O)C1NC=CC=C1CN(N)OC(=O)CNC(=O)C2CC=CC=C2CN(C)C=O,7
6189,CSCOCNC(=O)N(N)C(C)NC(=O)C(C1)=CC=CC=C1CF,7
6190,COCC(=O)NCNC(=O)C(C)NC(=O)C(C)NCC(=O)CSC=CC=C(CCS(=O)O)C(C)=C(NN(OOOC)C1NC=CC=C1C(=O)C(C)NC(=O)NSC(=O)OC(C)=C=CCN)C(C)NC(=O)CNC2OC=C3C=C2C(Cl)C=C3(C=O),7
6191,C1CC(C)COC(=O)C=C1C(=O)NC=CC2=CCS(=O)C(=O)OC=C2CN(C)OC=O,7
6192,CC(C)CNC(=O)C(C)NC=CC=CC(CS(=O)=O)NNC(=O)CNF,7
6193,CCSC(C(C)NCC1OC=CC)=C1CS(N)(=O)=O,7
6194,CC=CC=C(OCNC(=O))OC(C)=COCNC(=O)C=COC1OC=CC=C1CNC(F)S2N(ON(O))OS(C)CC=C2C(=O)OC=COOCNC=C(O)C=O,7
6195,CCNC(=O)C=CC=CC(F)=C(CNNS)OOC=O,7
6196,CC(C)NC(=O)C=O,7
6197,C(=O)NC1=CC=C(S(Cl)(=O)=O)C=C1OC=CC=CC(=O)OC2N(C)NC=C2C(=O)OCCOCC=CC=CC=O,7
6198,COC(=O)CNC(=O)C(=O)NC=CC=C(S(=O)=O)C=C(N)C=O,7
6199,CCCNCC(N)=CC=C(C)N=O,7
6200,COC(=O)NNC(=O)CNC(=O)C=CC=CC=NCN(C)S(=O)(=O)C=CC=CC(CN=C(N)C(=O))C1=CC=CC=C1CNC(C)S2C(=O)CNC(=O)OC=C2CSC(=O)C=O,7
6201,CNCC(=O)NSC(=O)NNC=O,7
6202,C1CC=CC=CC(S)=C1C=O,7
6203,CC(C)C1=CC=CC=C1CS(C)N(O)C=O,7
6204,CC(C)NCOCNC=CCS(C)SNC=O,7
6205,CC(C)CNC(=O)C(C)SC=COC=C(CS(=O))OC(C)=C(CC1NC)NC=C1C(=O)CSC=CC=CC(F)=C(C)C=O,7
6206,CC(C)NC(=O)C(C)NC(=O)NNC(=O)C=CC=C(CC)C(Cl)=C=CF,7
6207,CC(C)NC(=O)C(C)NCC1OC=CC=C1C(=O)C=O,7
6208,CC(C)NCOC=CC=CC(CC)=C(S)C=O,7
6209,CC(C)(C)NCOC=CC=CC=NC(=O)CC=C(S(C)(=O))OC=CCOC1=CC=NC=C1CN(N)C=O,7
6210,CNC(=O)C=O,7
6211,CCNC(=O)C(C1)=CC=CC=C1CF,7
6212,CCC(C)NCC(C)NC(=O)CCC(C)NCOS(C)(=O)Cl,7
6213,CC1NC(=O)NC=C(O)C=C1CNN(O)C=O,7
6214,CCNC(=O)C=CC=CC(F)(C1=O)C=C2C=C1CN(C)S(=O)(=O)C=C2COC=C=C=C(C)CCl,7
6215,CC(C)NCC(=O)NNOC(=O)NNC(=O)C=O,7
6216,CCCSNCOCCNC(=O)N(C1)NC(=O)N(C)NC(=O)C=C1S(=O)(=O)C=C(OC=O)C=O,7
6217,CC(C)NC(=O)C(C)NC(=O)OC=C1C=C(CN(O)OC(C)=C1C=CC=C(F)C=COSS(=O)(=O)OC=C(C(CNS)=O))CCl,7
6218,C1NC(=O)CNC(=O)C(C)=C1NS(=O)(=O)NC(C)=COCC=C(CS)C=O,7
6219,CC(C)CNC(=O)CSCC=CC=CC(F)F,7
6220,CCCC(C)NC(=O)C1=CC=CC=C1CS(=O)(=O)C(C)NC(=O)C(C)=CCNS(=O)N(C)NCOC=C(ON)C=O,7
6221,CCN(O)C=O,7
6222,CC(C)NC(=O)CNCC=CC=C(CN(C)O)OOC=C=CCS(C)C(=O)NC=CC=C=C(S)C(=O)C=O,7
6223,CNCCS(C)NC(=O)OC1=CC=NC=C1CN(N)CS(C)(=O)=O,7
6224,CC(C)CCNC(=O)N(C)SCNC=CC=C(S(N)(=O))OOCN1C2OC=C(S(=O)OC3=C1C=C2CN3CF)CCNC(N)S=C(O)C=O,7
6225,CS(C)N(O)C=O,7
6226,C(=O)(O)C=CC=C(SC=O)CC=C(NC=O)C=O,7
6227,CC(C)C(C)NC(=O)NNC(=O)CSC=CC=C(CC(C))OCl,7
6228,CC(C)C=CC(=O)CCC=COC(C(=O)OCCC)=CC=C(CS(=O))C=O,7
6229,CCOCN(O)C=CC=CC(CN(O)OCSC1=CC=CC)N=C1F,7
6230,CNC(=O)CNC(=O)N(C)NC(=O)CSCCCCCC1=CC2=CC=C1CS(=O)(=O)C=C2OC(N)C=CCF,7
6231,CCCS(=O)(N)C=CC=CCS(C)(=O)=O,7
6232,C(C)OC(=O)CNC(=O)C1=CC=C(S(C)(=O)=O)C=C1OCNC=O,7
6233,C1(C)CNC(=O)OC(C)=C1OON=CC(Cl)=C(CN(O))OC=O,7
6234,CC(C)=CC=CC(F)=C(N(O)OC)CCl,7
6235,CC(=O)C=O,7
6236,CCC=CC=C=NC(=O)CC(C)=C(C1N=C)NC(=O)C(C)C=C1OCSOC(=O)OC=C2OC=CC=C2CN(C)C=O,7
6237,COCC(=O)NOC=O,7
6238,CCNC(=O)CCC=C1C=CC(C2N=C1SSC=O)CC=C2OCNC=CC(=O)SC=COC(C)=CC=CC(=O)NNC(=O)CSC(=O)NC=CC=C(CN(O)OC)CCl,7
6239,CC(=O)NC(C)NC(=O)CNCOC(=O)OC1=CC=CC=C1C(=O)N(C)CNCC(=O)CSC=CC=CC(O)=C(NS(=O))OC=O,7
6240,CNC(=O)C(C)NC(=O)C=CC=C(CN)CN(O)OCSC=CC=CC(C)F,7
6241,CC(C)(O)NC(=O)CNC=O,7
6242,CCCC1=CC=CC=C1CN(N)C=O,7
6243,C(C)CNC(=O)CC(=O)CN(C=O)CC1=CC(C)=C(C(=O)CCC=C1)OC(=O)N(C)NC(=O)N(C)OC(=O)NC=CC=CCN=O,7
6244,CC1=CC=C2C=C1CN(N)S(O)(OC)=C2OCC3=CC=CC=C3C(=O)C(C)NC(=O)C(C4)=CC=C(S(C)(=O)=O)C=C4(CC(=O)OCNC=C(C)SS(=O)(C)ON(O)OCCC(F)OC=C(CCNC(=O))CCNCC(C)N=C),7
6245,CC(O)Cl,7
6246,CCNCC(N)(O)CC1C2=CC=C(F)C1(C=O)C=C2OC=O,7
6247,CCC(C)NC(=O)N=CC=CC=NCN(C)C=O,7
6248,C1CCC(=O)N2C(C)=C1CNC(=O)N(C)C2(OC3NC=C4C=C3CS(=O)(=O)OC=C4OCC(=O)NC=CC=CC(CC)(O)OC=C=C)CNCS(C)F,7
6249,CS(=O)(=O)OC=CC=CC=NN(O)C=O,7
6250,CC(C)NC(=O)C(C)NC(=O)CSC=CC=CC(F)=C(CC)OOC=C(OOCSC=CC=CC(F)(S)CN(O)OC=O)CN(C)S(=O)(=O)C(N(O)OC),7
6251,CCNC(=O)N(C)NC(Cl)N(O)OC(C)OC(=O)CCC=CC=C(CC(=O))NC=CC=COC=O,7
6252,CCSC=O,7
6253,C=O,7
6254,CCC(O)(O)C=O,7
6255,CCCCNCC1NC=CC=C1C=O,7
6256,CCCC(O)CNC=CC=C1S(S)N(O)C(=O)OC=C1ONC(=O)ONC=CC=C(F)C=C(CNS)OC(=O)OOC#CCOC=CC=C2C(CCSS(=O))OC=C2OCC3NC=CC=C3C(N)(O)OC(C)NC4=CC=CC=C4CN(C)C=O,7
6257,CCNC(=O)N(C)NC(=O)C(C)NC=C(S)C=O,7
6258,CC=CC=C(N)CCN(O)C=O,7
6259,CSCN(C)C=O,7
6260,CNCC=O,7
6261,CC(C)CNC(=O)CN1CCC(C)=C1NON(O)OC=CC=C(CS(=O))C=O,7
6262,CCCCC(C)NC(=O)C(C)NC=CC=NCN(O)C=O,7
6263,CSCN(C)OC(=O)NC=CC=C(CS)C=O,7
6264,C(=O)CNC(=O)C=CC=C(CC(=O)OC)CC=C=CC1NC=CC=C1CNC=O,7
6265,CC1C=CC=CC(CC(=O)C1(C))=O,7
6266,C(=O)C(C)CC=C1C=CC(C)N1C=O,7
6267,C1C(C)=CC=C1CSC(C)NC(=O)C(C)NC(=O)OC=C(CC=O),7
6268,CNC(=O)N(C)CCNC(=O)CSC1=CC=NC=C1CS(C)(=O)(O)C=C=NNC(=O)N(C)COOC=O,7
6269,CCC=CC(C)NS(=O)(=O)OC=CC=CCS(C)NC(=O)C=CC=CC(N)(O)C=O,7
6270,CC(=O)C=O,7
6271,C(C)(=O)CCCCC=CC=CC(C1CSC=CC(=O)OC2C)=C1OC=C2C(=O)C=O,7
6272,CCCN(O)OCNC(=O)NC(C)NC(=O)CSC=CC=CC(S)=CNOC=O,7
6273,CCCC=CC=CC(C)=C(CCS)OC=O,7
6274,CC(N)(O)ONC1=CC=CC=C1CS(C)(=O)(O)OC#CCCNC(N)CS(N)(=O)(O)C=CC=CCN(C)C(=O)OC2=CC=CC=C2CS(C)(=O)=O,7
6275,COCN=CC=CCN(N)C=O,7
6276,CCCN1C(=O)C=CC=CC(N)=C1N(O)C=O,7
6277,CC(C)NC(=O)C=CC=CC(N)S=O,7
6278,CCC(C1)=CC=CC=C1N(OC=O)C(C=O)CC=CCN(C)S(=O)=O,7
6279,CCC(C)NC(=O)C1=CC=CC=C1CN(O)S(C2)(=O)OC=CC=CC(=O)C2Cl,7
6280,CCNC(=O)CNCCC=CC=C1C(CSC=C1C)C=O,7
6281,CC(C)SC=CC=C(CN(O))C=O,7
6282,CNC(=O)CC(C)NC(=O)C=CC=CC(CC)N(N)C=O,7
6283,CC(C)CNC(=O)C1NC(=O)OC=CC=C(CC(=O)OC)C1OCS(=O)OOC=CC=CC(C)=C(C=O)CNC(=O)C=CC2=CC(F)=C(C2C)OC(C3)NC(=O)C(C)=C3(C=O),7
6284,CCC(C)(O)CNCCSC=CC=C(S(N)(=O)=O)OC=C(C=O)C=O,7
6285,CC1=CC=C(C)ONC(C)=C1OCOC=C(CNS(=O)NCS)C=O,7
6286,CC(C)SC(=O)NC1=CC=CC=C1CS(N)(=O)=O,7
6287,CC=CC=C(C)C=O,7
6288,COC(=O)C1OC(=O)OC=CC=COC(=O)OC=C1OCNC(=O)OC=COOC(=O)OC(=O)OOC=C=CC=CC=CC(CC(=O)OC(C)SC=C=C)(N)C(=O)OC#C,7
6289,CC(C)NC(=O)OC=C1C=CC(C)S1C=O,7
6290,COC(=O)C(C)NC(=O)N(C)OC1NC=CC=C1CC=O,7
6291,CC(C)NC(=O)NC=CC=C(CC(=O)SO)C=C(OC=O)C(=O)OC=C(CN(O)C=O),7
6292,C12S(=O)(=O)C=C1C(C)NC(=O)OC(C)=C2C=O,7
6293,CC(C)NC(=O)C(C)NC(=O)C=CC1=C(CC(=O)OC)SC=C1C(C)NC(=O)OC(CN=C(O)C)=O,7
6294,CCCS(C)CNC(=O)CCC=CC=C(CC(C))NC(=O)N(C)CN(O)OC(C)NC(=O)NC1=CC=C(CN(O))C(C)=C1OCNOC=O,7
6295,CC(C)C(=O)OC=CC=CC(F)=C(C)N(O)OCS1C=CC=C(F)N(O)C(N)=C1NOCS=O,7
6296,CSCC(C)NC(=O)C=CC1=CC(F)=C(C1(=O))C=O,7
6297,CNC(=O)C(C)=CC=C(C)C=O,7
6298,CCNC(=O)C(C)NCCCC=CC=C(N)C=O,7
6299,CC(C)NC(=O)C1=CC=CC=C1CNS(=O)(=O)C=CC=CC=NCS(=O)(=O)C=NC=CC=CC(C)F,7
6300,CNC(=O)C=CC=C(CN(C)C=O)C1=CC(N)N(C(=O)C(C)=C1(C))NN(C)S(=O)(=O)C(C)=CC=CCF,7
6301,CCNC(=O)NCNC(=O)C=O,7
6302,CCOC(=O)CNCOC=CC=C(S(Cl)(=O)=O)C=CC(=O)OC=CC=C(C)N(O)C=O,7
6303,CCNC(=O)C(C)NC(=O)NNC(=O)CNCC(=O)NC=CC=CCS(=O)(=O)OCC=C=CCN(O)C(=O)OC1=CC=CC=C1CC(C)NC(=O)N(C)C=C2C(=O)CC=C2C(=O)CSC=CC=CC(=O)C(C)=C(CN(C)S(=O)=O)C(=O),7
6304,CCCC(C)CC(C)SC1=CC=CC(C)=C1(C=O),7
6305,CC(C)=C1C=CC=NC(=O)OCC2=C1C=C(S(N)(=O)=O)C(C)=C2(CCSN(O)OOOC3=CC=CC=C3C(N)(O)C=O),7
6306,C(C)CC(=O)NC=CC=C(C(=O))C=O,7
6307,CC(C)NC(=O)C(C)=CC=CC=C(C=O)C(C)=C(N)C=O,7
6308,CCCC(C)NC(=O)CSC1=CC=CC(F)=C1F,7
6309,C=CC=CC(=O)S1=CC=CC=C1CN(C=O)C=O,7
6310,CS(=O)(=O)C(C)NC=O,7
6311,CCNC(=O)C=CC=CC(CNN(N)S(=O)(=O)C2=C1)C1=CC=C2C(N)(O)C=O,7
6312,CC(C)OC(=O)C=CC=CC(C1C)N=C(C)S(=O)(=O)OC1=NCOC(=O)NC(C)=CCSC(O)N2NOOC(C)CC(C)=C2(CCN(N)C=O),7
6313,CCS(=O)NC=CC=C(C)CCN(O)C=O,7
6314,CCS(=O)(=O)C1=CC=CC=C1C(=O)C(C)NCC(=O)NC(C2)SC=CC=C(C(=O)O)C=C2CNCC3C(C)SC=C3C=O,7
6315,CCC=CC=CC(F)=C(CN(O)C1=O)C=CC=C1CN(N)N(O)N(C)S=CC=C(SC(C2)SC=C)C=C2C(=O)C(C)OC=CC=C(C(=O)C)SC3=CC=CC=C3CS(=O)(=O)CSC(=O)NC(C)=C(O)C=O,7
6316,CC(C)NC(=O)CCC(C)OC(=O)CSC=CC=CC(C)=C(CCNC)C=O,7
6317,CCN(O)C=O,7
6318,CCS(C)(=O)N=CC=CC=CC(=O)CNCC=O,7
6319,CCNC(=O)C(C)NCC=CC=CC(F)(N)C(NSC=O)(C)C1C=CC(N)=C1C(=O)CCOC(=O)OC=COCNN(O)C=O,7
6320,CCNCOC(=O)NNC(=O)NSCC(=O)C=O,7
6321,CCNCC=O,7
6322,C1OC(=O)CCC(C)=C=COCS(=O)OOC#CCC=CC=CC(=O)COC=CC=C(F)OCS(=O)=CC=CC1(=C(OCN(S)C)OOCNC=C(NS=O)C(C)=C(N)S(=O)CC=C2C=C(S(N)(=O)=O)C(C)=C2),7
6323,CC(C)NCS(=O)OC(C1)=CC=CC=C1C(=O)CNC(=O)OC(C)=C=CCOC=CC=C(SC2=O)C=CC=C2CN(N)S(=O)(=O)ONCC=C(O)OC=CC=C(C)SS(=O)(=O)OC#CCN(O)OCNC(=O)C=CC(C)=C(C=O)C=C,7
6324,CC(C)NC(=O)C1(C)SCNC(=O)C(C)=C1OCN=C(N2)S(=O)SOC(=O)CC=C2OC=C=NCS(C)(=O)=O,7
6325,C1C=CC=C(C(=O)O)C(C)=C1C=O,7
6326,CCNC(=O)C=CC=C(CN(O))C=O,7
6327,CCSCC(C)NC(=O)CCC=CC=C(C)OCOCOOC#CC=CC=C(S(=O)(=O)C)OOC(=O)C1NC=CC=C(F)C(C)=C1C=CC(=O)C(C)C=COC(=O)NC=CC=C(CNC=O),7
6328,CNC(=O)NNC(=O)CNC(=O)C(C)CC=C(CCl),7
6329,CC(=O)N(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C=CC=CC(NC(=O)NC1SC=C(S))N(O)OC=C1OC(N)(O2)OC=CC=C2CN(C)SC(=O)OC=CC=C(S(N)S(=O))C=O,7
6330,C(C)(C)NC(=O)ONC=C1C=CC(C)=C(C2S(=O)=O)C1OC(=O)N=C2COC=CC(CCS=C(N)S(=O)(=O)O3)OC=C(CS=CC=C(S(C)(=O)=O)C=C3CSCN(O)C=O),7
6331,CCCNC(=O)C1=CC=CC=C1CCC(C)NC(=O)CSC=CC=C(C)OOC=C(CCl)C=O,7
6332,C(=O)OCNC(=O)CNC(=O)NC=CC=CC(S)=C(C=O)C1=C=C(N)C(=O)NC(C)=C1OCNC(=O)C(C)NC=CC=CC=NCN(C)N(O)C=O,7
6333,CCOC(=O)NNC(=O)OOC=CC=CC(F)=C(C=O)OOC=CCN(C)NC(=O)CSC=CC=CC=NC(=O)C(C1)CC=CC=C1CN(N)C=O,7
6334,CNC(=O)C(C)CC=CC=CC(F)=C(CN(O1)OCCC=C1C)C=O,7
6335,NOC(=O)N(C)CNC(=O)CSC=CC=CC(N)=C(O)C#CC#CCC(=O)CCC=CC=C(S(C)(=O)=O)C=C=CC1OC=CC=C1C(=O)N(C)NC=O,7
6336,CC(C)OCOCOC=CC=CC=NC(=O)C=O,7
6337,CCNC=O,7
6338,CNC=O,7
6339,C(C)OC(=O)NOC(=O)OCOC=CC1=CC=C(O)C(=O)OC=C1OC(C)=C(C(=O)OC=CC=CC(C=O)NNC(=O)ONC(C)NC(=O)CSC2=CC)CC=C2CSC=O,7
6340,CC(C)C=CC=C(S(=O))C=O,7
6341,CCCCNC(=O)C(C)=CC=CC=C(N)C=O,7
6342,CC(C)CCNC(=O)OC(C)NCC1OC=CC(F)=C1N(OOCO)C2=CC=C(CN)OOC=C2OC=O,7
6343,CCC=CC=C(CC(=O)CN)C=CC(C)=C(NN(O))C=O,7
6344,CCC(C)COC(=O)CNC=C(N)SS(=O)=O,7
6345,CC(C)NC(=O)OC=CC=CC(CC=C(O)CNOC=O)C=O,7
6346,CC(C)NC(=O)CC(C)CNS(=O)=CC(F)=C(C(=O)C=O)C=CCOCN(C)NC(=O)CNCCN(C)S(=O)=O,7
6347,CC(C)CNC(=O)C(C)SC(=O)NC=CC=C(CSC=O),7
6348,CC(C)NC(=O)OC(C)=CC=CC(N)(O)CCOCC=C1C=C(CN(O)C)OC=C1OC2OC=CC=C2CS(C)(=O)=O,7
6349,CONOC(=O)N(C)CNC(=O)C(C)NC(=O)C=CC=CCS(=O)(=O)C(C12)=C1S=CC=C2CN(N)C=O,7
6350,CNC(=O)CCC=CC=C(CNS)OC=O,7
6351,C(C)SCOC(=O)NC1=CC=CC=C1C(=O)OC(C)NC(=O)OC=CC=C(C(=O)OC(C)=C(S))C=O,7
6352,CSOC(=O)C(C)NCCC(N)NC=O,7
6353,CCNC(=O)N(C)NC(=O)C(C)NC(=O)CCC=CC=C(C)C=O,7
6354,CCOCCNC(N)NC(=O)NC(C1)=CC=C(F)C=C1F,7
6355,CC=CC=C(C(=O)OC(Cl)=C)NC=CF,7
6356,CCCCC(C)NC(=O)C=CC=C(S(N)(=O)=O)C(C)=C=CCS(N)(=O)=O,7
6357,CC=CC=C(S)C=O,7
6358,CCC(C)NCC1OC=CC=C1CC=O,7
6359,CNC(=O)CNC(=O)C=O,7
6360,COCC(=O)NC(C)=CC=C(F)S=C(S)N=O,7
6361,CC(C)CNC(=O)CSC=C1C=CC(N)=C1CN(N)N(O)C=O,7
6362,COCN(O)OC=CC=C(CS(=O)=O)CCNC=CC(=O)C(C)NC(=O)C(C)CC=COC(=O)NC(C)(O)C1NC=CC=C1CS(C)(=O)=O,7
6363,CCNC(=O)CCC1=CC=CC(F)=C1CCSC(=O)OC=COC(=O)NCl,7
6364,CCC(C)C=CC=C(CC(=O)CN)C1OC=CC=C1CNS(=O)(=O)C(C)NC(=O)CNC(=O)C=CC=C(S(C)(=O)=O)C=C=CCN(N)S(N)=O,7
6365,C(C)OC(=O)NC=CC=CCF,7
6366,CSCC=CC=C(C(=O)O)CNC=C(S)CCN(O)C=O,7
